,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
5508,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,66.0,111,7326.0,3589.74,0.49,Online
5509,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,64.0,106,6784.0,3459.84,0.51,Online
5510,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Apparel,73.0,75,5475.0,2299.5,0.42,Online
5511,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Street Footwear,46.0,113,5198.0,2599.0,0.5,Online
5512,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,52.0,113,5876.0,2702.9599999999996,0.45999999999999996,Online
5513,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,47.0,65,3055.0,1435.85,0.47,Online
5514,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.0,54,2430.0,1190.7,0.49,Online
5515,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Apparel,58.0,56,3248.0,1624.0,0.5,Online
5516,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Apparel,42.0,70,2940.0,1264.2,0.43,Online
5517,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Street Footwear,38.0,102,3876.0,1744.1999999999998,0.44999999999999996,Online
5518,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,51.0,142,7242.0,3548.58,0.49,Online
5519,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Street Footwear,46.0,95,4370.0,2010.1999999999998,0.45999999999999996,Online
5520,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,41.0,98,4018.0,1968.82,0.49,Online
5521,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Apparel,53.0,87,4611.0,2489.94,0.54,Online
5522,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Apparel,59.0,102,6018.0,2647.92,0.44,Online
5523,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Street Footwear,42.0,155,6510.0,3059.7,0.47,Online
5524,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,47.0,169,7943.0,3892.0699999999997,0.49,Online
5525,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Street Footwear,43.0,138,5934.0,2848.3199999999997,0.48,Online
5526,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,52.0,113,5876.0,2820.48,0.48,Online
5527,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Apparel,73.0,111,8103.0,4456.650000000001,0.55,Online
5528,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Apparel,74.0,149,11026.0,4410.400000000001,0.4,Online
5529,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,60.0,225,13500.0,6345.0,0.47,Online
5530,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,74.0,225,16650.0,7492.499999999999,0.44999999999999996,Online
5531,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,64.0,154,9856.0,4730.88,0.48,Online
5532,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,67.0,160,10720.0,5360.0,0.5,Online
5533,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,72.0,133,9576.0,4883.76,0.51,Online
5534,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,82.0,150,12300.0,5289.0,0.43,Online
5535,Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Street Footwear,34.0,203,6902.0,4210.22,0.61,Online
5536,Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Athletic Footwear,34.0,154,5236.0,2670.36,0.51,Online
5537,Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Street Footwear,23.0,149,3427.0,1370.8000000000002,0.4,Online
5538,Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Athletic Footwear,29.0,116,3364.0,1682.0,0.5,Online
5539,Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Apparel,43.0,122,5246.0,2727.92,0.52,Online
5540,Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Apparel,33.0,138,4554.0,3096.7200000000003,0.68,Online
5541,Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Street Footwear,34.0,200,6800.0,4284.0,0.63,Online
5542,Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Athletic Footwear,33.0,117,3861.0,2007.72,0.52,Online
5543,Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Women's Street Footwear,23.0,150,3450.0,1483.5,0.43,Online
5544,Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,28.0,109,3052.0,1495.48,0.49,Online
5545,Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Men's Apparel,41.0,126,5166.0,2841.2999999999997,0.5499999999999999,Online
5546,Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Women's Apparel,33.0,138,4554.0,3051.1800000000003,0.67,Online
5547,Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Street Footwear,34.0,216,7344.0,4479.84,0.61,Online
5548,Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,32.0,126,4032.0,2177.28,0.54,Online
5549,Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Street Footwear,25.0,124,3100.0,1240.0,0.4,Online
5550,Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,29.0,91,2639.0,1266.72,0.48,Online
5551,Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Apparel,43.0,94,4042.0,2101.84,0.52,Online
5552,Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Apparel,33.0,143,4719.0,3256.11,0.6900000000000001,Online
5553,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,32.0,181,5792.0,3475.2,0.6,Online
5554,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,38.0,111,4218.0,2235.54,0.53,Online
5555,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Street Footwear,27.0,135,3645.0,1530.8999999999999,0.42,Online
5556,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,32.0,109,3488.0,1604.4799999999998,0.45999999999999996,Online
5557,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Apparel,45.0,120,5400.0,2700.0,0.5,Online
5558,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Apparel,37.0,152,5624.0,3880.5600000000004,0.6900000000000001,Online
5559,Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Men's Street Footwear,48.0,207,9936.0,6060.96,0.61,Online
5560,Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,47.0,150,7050.0,3877.4999999999995,0.5499999999999999,Online
5561,Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Women's Street Footwear,44.0,133,5852.0,2340.8,0.4,Online
5562,Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,42.0,126,5292.0,2646.0,0.5,Online
5563,Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Men's Apparel,52.0,124,6448.0,3417.44,0.53,Online
5564,Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Women's Apparel,55.0,150,8250.0,5775.000000000001,0.7000000000000001,Online
5565,Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Men's Street Footwear,52.0,206,10712.0,6641.44,0.62,Online
5566,Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Men's Athletic Footwear,46.0,167,7682.0,4148.280000000001,0.54,Online
5567,Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Women's Street Footwear,41.0,138,5658.0,2489.52,0.44,Online
5568,Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,43.0,158,6794.0,3261.12,0.48,Online
5569,Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Men's Apparel,57.0,152,8664.0,4765.2,0.5499999999999999,Online
5570,Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Women's Apparel,60.0,169,10140.0,6591.0,0.65,Online
5571,Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Men's Street Footwear,57.0,225,12825.0,7695.0,0.6,Online
5572,Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,53.0,189,10017.0,5108.67,0.51,Online
5573,Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Street Footwear,46.0,173,7958.0,3581.0999999999995,0.44999999999999996,Online
5574,Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,47.0,158,7426.0,3341.7,0.44999999999999996,Online
5575,Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Men's Apparel,54.0,143,7722.0,3938.2200000000003,0.51,Online
5576,Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Apparel,62.0,210,13020.0,8983.800000000001,0.6900000000000001,Online
5577,Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Men's Street Footwear,55.0,263,14465.0,9257.6,0.64,Online
5578,Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,50.0,195,9750.0,4875.0,0.5,Online
5579,Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Street Footwear,42.0,144,6048.0,2540.16,0.42,Online
5580,Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,34.0,142,4828.0,2172.6,0.44999999999999996,Online
5581,Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Men's Apparel,42.0,135,5670.0,3005.1000000000004,0.53,Online
5582,Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Apparel,45.0,176,7920.0,5385.6,0.68,Online
5583,Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Men's Street Footwear,42.0,232,9744.0,6138.72,0.63,Online
5584,Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,37.0,174,6438.0,3283.38,0.51,Online
5585,Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Street Footwear,34.0,145,4930.0,2070.6,0.42,Online
5586,Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,34.0,119,4046.0,1820.6999999999998,0.44999999999999996,Online
5587,Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Men's Apparel,41.0,128,5248.0,2624.0,0.5,Online
5588,Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Apparel,48.0,173,8304.0,5397.6,0.65,Online
5589,Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Men's Street Footwear,49.0,225,11025.0,6725.25,0.61,Online
5590,Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Men's Athletic Footwear,37.0,167,6179.0,3151.29,0.51,Online
5591,Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Women's Street Footwear,37.0,123,4551.0,2047.9499999999998,0.44999999999999996,Online
5592,Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,38.0,116,4408.0,2204.0,0.5,Online
5593,Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Men's Apparel,48.0,112,5376.0,2956.7999999999997,0.5499999999999999,Online
5594,Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Women's Apparel,52.0,137,7124.0,4986.8,0.7000000000000001,Online
5595,Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Men's Street Footwear,49.0,196,9604.0,6050.52,0.63,Online
5596,Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,42.0,145,6090.0,3349.4999999999995,0.5499999999999999,Online
5597,Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Women's Street Footwear,43.0,120,5160.0,2321.9999999999995,0.44999999999999996,Online
5598,Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,41.0,138,5658.0,2772.42,0.49,Online
5599,Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Men's Apparel,59.0,126,7434.0,4088.6999999999994,0.5499999999999999,Online
5600,Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Women's Apparel,59.0,169,9971.0,6879.990000000001,0.6900000000000001,Online
5601,Sports Direct,1185732,2021-12-15,Midwest,Michigan,Detroit,Men's Street Footwear,55.0,255,14025.0,8555.25,0.61,Online
5602,Sports Direct,1185732,2021-12-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,46.0,176,8096.0,4290.88,0.53,Online
5603,Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,Women's Street Footwear,48.0,168,8064.0,3628.7999999999997,0.44999999999999996,Online
5604,Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,48.0,138,6624.0,3179.52,0.48,Online
5605,Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,Men's Apparel,55.0,143,7865.0,4089.8,0.52,Online
5606,Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,Women's Apparel,59.0,163,9617.0,6251.05,0.65,Online
5607,Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Men's Street Footwear,27.0,156,4212.0,2106.0,0.5,Online
5608,Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Men's Athletic Footwear,29.0,123,3567.0,1676.49,0.47,Online
5609,Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Women's Street Footwear,19.0,123,2337.0,1051.6499999999999,0.44999999999999996,Online
5610,Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Women's Athletic Footwear,24.0,77,1848.0,960.96,0.52,Online
5611,Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Men's Apparel,39.0,98,3822.0,1872.78,0.49,Online
5612,Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Women's Apparel,29.0,123,3567.0,2247.21,0.63,Online
5613,Foot Locker,1185732,2021-02-18,Midwest,Michigan,Detroit,Men's Street Footwear,29.0,182,5278.0,2797.34,0.53,Online
5614,Foot Locker,1185732,2021-02-18,Midwest,Michigan,Detroit,Men's Athletic Footwear,28.0,94,2632.0,1289.68,0.49,Online
5615,Foot Locker,1185732,2021-02-18,Midwest,Michigan,Detroit,Women's Street Footwear,19.0,113,2147.0,966.1499999999999,0.44999999999999996,Online
5616,Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,24.0,70,1680.0,873.6,0.52,Online
5617,Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Men's Apparel,38.0,88,3344.0,1504.8,0.44999999999999996,Online
5618,Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Women's Apparel,28.0,120,3360.0,2116.8,0.63,Online
5619,Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Men's Street Footwear,34.0,186,6324.0,3225.2400000000002,0.51,Online
5620,Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,34.0,87,2958.0,1331.1,0.44999999999999996,Online
5621,Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women's Street Footwear,23.0,95,2185.0,1005.0999999999999,0.45999999999999996,Online
5622,Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,28.0,54,1512.0,771.12,0.51,Online
5623,Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Men's Apparel,41.0,75,3075.0,1506.75,0.49,Online
5624,Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women's Apparel,34.0,102,3468.0,2254.2000000000003,0.65,Online
5625,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Street Footwear,33.0,144,4752.0,2471.04,0.52,Online
5626,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,27.0,72,1944.0,952.56,0.49,Online
5627,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Street Footwear,18.0,83,1494.0,732.06,0.49,Online
5628,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23.0,52,1196.0,621.9200000000001,0.52,Online
5629,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Apparel,36.0,65,2340.0,1053.0,0.44999999999999996,Online
5630,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Apparel,28.0,105,2940.0,1793.3999999999999,0.61,Online
5631,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Street Footwear,39.0,180,7020.0,3580.2000000000003,0.51,Online
5632,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Athletic Footwear,34.0,88,2992.0,1406.24,0.47,Online
5633,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Street Footwear,29.0,87,2523.0,1160.58,0.45999999999999996,Online
5634,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,29.0,65,1885.0,1036.75,0.55,Online
5635,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Apparel,44.0,70,3080.0,1478.3999999999999,0.48,Online
5636,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Apparel,45.0,105,4725.0,2835.0,0.6,Online
5637,Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Street Footwear,32.0,168,5376.0,2903.04,0.54,Online
5638,Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,27.0,91,2457.0,1130.2199999999998,0.45999999999999996,Online
5639,Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Street Footwear,23.0,113,2599.0,1273.51,0.49,Online
5640,Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23.0,91,2093.0,1046.5,0.5,Online
5641,Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Apparel,38.0,102,3876.0,1744.1999999999998,0.44999999999999996,Online
5642,Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Apparel,42.0,142,5964.0,3876.6,0.65,Online
5643,Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Street Footwear,36.0,203,7308.0,4019.4000000000005,0.55,Online
5644,Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,33.0,130,4290.0,2016.3,0.47,Online
5645,Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Street Footwear,29.0,128,3712.0,1707.52,0.45999999999999996,Online
5646,Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,29.0,101,2929.0,1552.3700000000001,0.53,Online
5647,Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Apparel,37.0,94,3478.0,1704.22,0.49,Online
5648,Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Apparel,41.0,160,6560.0,4001.6,0.61,Online
5649,Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Street Footwear,38.0,203,7714.0,3857.0,0.5,Online
5650,Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,38.0,143,5434.0,2499.64,0.45999999999999996,Online
5651,Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Street Footwear,32.0,120,3840.0,1766.3999999999999,0.45999999999999996,Online
5652,Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,24.0,91,2184.0,1201.2,0.55,Online
5653,Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Apparel,34.0,81,2754.0,1294.3799999999999,0.47,Online
5654,Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Apparel,36.0,128,4608.0,2995.2000000000003,0.65,Online
5655,Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Street Footwear,32.0,174,5568.0,2784.0,0.5,Online
5656,Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Athletic Footwear,28.0,100,2800.0,1316.0,0.47,Online
5657,Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Street Footwear,14.0,75,1050.0,514.5,0.49,Online
5658,Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,14.0,83,1162.0,615.86,0.53,Online
5659,Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Apparel,23.0,77,1771.0,832.37,0.47,Online
5660,Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Apparel,28.0,95,2660.0,1702.4,0.64,Online
5661,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Street Footwear,34.0,131,4454.0,2271.54,0.51,Online
5662,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,24.0,91,2184.0,1092.0,0.5,Online
5663,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Street Footwear,23.0,73,1679.0,805.92,0.48,Online
5664,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23.0,59,1357.0,678.5,0.5,Online
5665,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Apparel,32.0,68,2176.0,1022.7199999999999,0.47,Online
5666,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Apparel,38.0,88,3344.0,2140.16,0.64,Online
5667,Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Men's Street Footwear,34.0,150,5100.0,2601.0,0.51,Online
